ID,X01,X02,X03,X04,X05,X06,X07,X08,X09,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,Y
4467,41.02,125.04,259.01,295.32,10.18,10.12,11.22,215.72,548.34,37.32,43.27,924.46,5685.25,5272.63,6541.13,7.91,23.0,5623.47,10.0,276.17,6.47,8.22,72.03,287747.0,2
4468,41.05,125.06,259.74,297.38,10.21,10.12,11.25,218.78,564.86,40.71,43.78,950.25,5670.63,5270.5,6538.0,7.88,23.0,5618.39,10.0,281.35,6.0,8.23,80.51,288653.0,2
4469,40.91,125.07,257.98,291.83,10.18,10.11,11.25,219.69,545.33,29.66,40.32,961.65,5707.38,5277.25,6550.38,7.79,23.0,5624.95,17.0,357.53,6.01,8.23,86.06,287854.0,2
4470,40.9,124.79,258.84,296.8,10.19,10.07,11.21,219.69,545.33,30.01,40.43,951.2,5712.5,5284.75,6554.88,7.67,23.0,5621.53,17.0,362.68,6.01,8.23,85.74,288256.0,2
4471,41.44,125.39,259.43,296.44,10.22,10.13,11.23,217.04,570.26,41.07,46.68,919.66,5693.0,5277.88,6564.25,7.6,23.0,5619.86,17.0,357.43,6.01,8.24,83.19,287720.0,2
4472,41.37,124.9,259.77,296.17,10.19,10.12,11.23,219.53,558.25,30.35,41.99,951.8,5682.88,5253.63,6540.13,7.56,23.0,5610.71,20.0,784.71,6.09,8.21,79.82,287745.0,2
4473,40.32,124.82,256.22,287.58,10.2,10.1,11.21,218.67,563.18,28.08,39.13,955.06,5682.0,5269.88,6518.63,7.41,23.0,5616.08,20.0,789.04,6.95,8.23,73.05,286704.0,2
4474,41.1,125.05,259.19,299.81,10.2,10.13,11.24,217.97,559.47,31.06,41.23,941.16,5682.88,5267.75,6542.63,7.47,23.0,5608.77,20.0,790.83,6.96,8.22,75.59,287110.0,2
4475,40.67,125.03,257.02,294.44,10.21,10.12,11.22,218.3,555.88,39.97,45.93,939.88,5679.38,5256.0,6538.0,7.41,23.0,5599.9,18.0,792.05,6.91,8.23,83.36,287862.0,2
4476,41.5,125.07,259.72,299.04,10.2,10.1,11.23,219.28,568.04,30.04,40.64,961.91,5693.63,5262.5,6541.63,7.43,23.0,5594.17,18.0,785.2,6.91,8.22,84.03,287256.0,2
4477,42.35,125.79,261.66,297.68,10.21,10.11,11.24,215.88,565.12,27.04,38.55,938.86,5676.0,5265.38,6537.38,7.45,23.0,5597.77,10.0,746.94,7.34,8.2,81.68,289249.0,2
4478,41.5,124.23,262.65,307.34,10.21,10.12,11.24,218.74,544.08,35.81,44.97,932.32,5705.75,5276.75,6539.75,7.48,23.0,5588.44,10.0,745.23,7.81,8.18,79.8,291154.0,1
4479,43.14,125.57,265.83,306.49,10.19,10.13,11.23,214.35,548.87,32.19,42.85,960.92,5701.0,5279.25,6549.13,7.49,23.0,5591.86,10.0,733.33,7.12,8.27,83.66,287824.0,1
4480,40.01,123.83,258.58,296.58,10.2,10.11,11.21,214.35,548.87,29.2,40.85,959.0,5696.75,5279.75,6554.63,7.5,23.0,5583.17,10.0,737.57,6.95,8.26,84.25,288640.0,1
4481,41.55,124.98,262.04,300.26,10.17,10.1,11.26,213.81,549.22,31.7,43.23,949.3,5661.38,5260.75,6530.5,7.49,23.0,5584.56,12.0,743.78,6.94,8.24,82.5,287652.0,1
4482,40.66,125.04,257.95,295.9,10.18,10.12,11.23,218.42,552.37,28.78,41.27,969.0,5678.0,5274.63,6538.13,7.51,23.0,5580.86,15.0,747.75,6.27,8.24,81.17,288258.0,1
4483,41.37,124.95,261.27,304.2,10.2,10.1,11.21,219.22,554.19,29.95,42.96,938.03,5680.75,5268.25,6530.63,7.58,23.0,5572.08,15.0,748.37,6.01,8.23,82.56,288215.0,1
4484,41.36,125.43,259.7,295.33,10.2,10.1,11.24,220.32,558.35,34.78,45.19,942.1,5691.75,5274.5,6520.25,7.5,23.0,5568.29,12.0,749.97,6.01,8.22,82.0,288931.0,1
4485,42.09,125.05,262.54,304.76,10.19,10.1,11.25,211.57,550.64,30.95,42.54,966.19,5680.75,5273.25,6527.63,7.57,23.0,5566.35,12.0,751.27,6.04,8.29,85.18,285303.0,1
4486,40.86,124.8,257.97,295.82,10.21,10.09,11.23,205.93,553.22,28.33,40.01,958.08,5699.75,5275.0,6546.88,7.62,23.0,5564.5,12.0,744.66,6.17,8.88,80.89,272969.0,1
4487,40.71,125.08,257.56,292.94,10.19,10.1,11.19,204.09,560.9,35.94,44.28,925.14,5694.38,5279.75,6549.63,7.62,23.0,5558.86,10.0,740.28,6.18,8.4,72.85,284973.0,1
4488,42.07,125.5,260.54,295.08,10.18,10.1,11.22,206.9,551.88,28.64,40.25,959.2,5713.75,5294.38,6542.75,7.73,23.0,5551.46,10.0,745.41,7.39,8.22,68.02,290276.0,1
4489,39.7,124.13,258.89,297.07,10.2,10.13,11.24,209.45,551.91,31.04,42.13,945.34,5675.88,5263.5,6540.75,7.65,23.0,5553.31,8.0,456.25,5.69,8.23,76.53,291157.0,1
4490,40.26,125.25,258.34,295.37,10.2,10.08,11.23,209.45,551.91,32.88,42.18,958.6,5699.88,5277.63,6547.25,7.77,23.0,5551.46,8.0,453.88,5.95,8.24,81.54,290731.0,1
4491,42.22,125.68,261.69,300.77,10.21,10.13,11.23,208.15,541.01,28.22,38.23,962.46,5679.38,5272.38,6532.63,7.7,23.0,5544.07,8.0,449.28,7.54,8.22,82.44,292243.0,1
4492,41.24,124.73,259.46,297.06,10.17,10.1,11.21,208.43,543.58,32.61,42.56,938.21,5687.5,5266.38,6542.38,7.69,23.0,5549.62,8.0,447.79,6.94,8.13,80.26,292644.0,1
4493,41.12,124.86,258.44,296.71,10.2,10.11,11.22,208.68,555.09,36.29,44.06,951.2,5675.25,5267.75,6542.38,7.81,23.0,5545.92,8.0,443.86,6.91,8.13,80.26,289372.0,1
4494,41.61,124.97,260.17,299.12,10.19,10.11,11.22,208.89,545.0,29.33,40.42,957.72,5668.63,5260.13,6527.75,7.67,23.0,5544.07,8.0,447.49,6.14,8.25,87.78,287436.0,3
4495,40.98,124.89,258.94,296.42,10.2,10.12,11.28,208.87,538.91,31.3,42.67,943.02,5670.38,5270.13,6540.0,7.57,23.0,5534.83,8.0,447.02,6.03,8.28,87.28,287294.0,4
4496,41.63,125.32,260.75,297.82,10.2,10.13,11.22,208.8,545.96,34.53,44.12,944.65,5680.5,5272.63,6538.5,7.64,23.0,5534.83,8.0,450.56,6.07,8.28,84.18,290439.0,3
4497,40.99,124.72,259.07,296.88,10.19,10.11,11.22,210.04,547.74,32.94,43.32,954.32,5689.38,5265.0,6545.0,7.58,23.0,5538.52,8.0,451.05,5.38,8.35,87.16,286941.0,3
4498,41.41,125.03,259.56,298.02,10.18,10.11,11.25,210.22,553.24,27.28,39.09,961.19,5694.25,5279.25,6559.13,7.54,23.0,5534.83,8.0,446.91,9.1,8.21,76.16,288739.0,3
4499,42.41,125.46,263.56,301.1,10.22,10.1,11.22,212.65,547.34,32.1,43.43,939.53,5656.25,5257.88,6530.38,7.42,23.0,5525.58,8.0,459.41,7.15,8.2,78.43,289321.0,3
4500,40.78,124.6,262.32,302.33,10.2,10.1,11.21,212.65,547.34,29.76,41.94,956.06,5698.75,5277.25,6545.0,7.39,23.0,5531.13,8.0,452.95,5.45,8.22,82.67,288173.0,2
4501,40.6,124.61,260.97,296.46,10.2,10.08,11.24,192.05,547.34,27.03,40.12,952.59,5677.88,5277.13,6549.25,7.3,23.0,5527.43,10.0,453.81,5.3,8.21,81.96,288412.0,2
4502,40.91,125.08,260.87,298.96,10.21,10.07,11.26,192.05,539.99,33.88,45.56,931.28,5683.13,5282.88,6560.25,7.29,23.0,5520.04,10.0,455.51,5.0,8.21,81.87,288148.0,2
4503,41.47,125.49,261.79,298.86,10.21,10.1,11.24,192.74,522.19,31.26,43.38,962.82,5675.5,5277.13,6538.63,7.24,23.0,5520.04,12.0,453.73,6.51,8.22,82.3,288835.0,2
4504,41.45,125.19,259.68,297.53,10.18,10.1,11.22,193.57,544.56,26.53,39.88,956.77,5701.38,5284.5,6549.13,7.21,23.0,5516.34,16.0,550.59,5.75,8.21,81.9,289296.0,2
4505,41.17,124.87,259.06,296.9,10.19,10.1,11.24,196.73,536.83,31.05,43.71,935.92,5689.38,5265.13,6542.38,7.09,23.0,5510.79,16.0,553.31,7.89,8.18,81.15,288575.0,2
4506,41.11,124.9,260.37,298.02,10.2,10.13,11.21,196.48,535.47,41.4,45.54,944.97,5681.88,5274.88,6547.38,7.08,23.0,5507.1,21.0,934.04,8.3,8.19,81.55,289361.0,2
4507,40.76,124.99,258.48,293.49,10.19,10.09,11.24,195.42,533.93,29.95,36.89,977.48,5663.5,5255.63,6535.5,7.01,23.0,5507.1,10.0,871.0,5.74,8.22,82.99,286049.0,2
4508,40.92,124.87,258.8,298.48,10.2,10.12,11.23,194.71,541.72,28.02,33.88,952.84,5681.25,5280.0,6542.5,6.98,23.0,5507.1,10.0,867.42,6.0,8.22,83.37,31705.2,2
4509,40.85,125.04,258.0,295.15,10.19,10.1,11.23,201.04,533.75,30.99,37.49,936.54,5662.63,5260.25,6530.0,7.02,23.0,5496.0,15.0,868.29,6.0,8.22,83.37,287320.0,2
4510,41.84,125.26,261.49,298.97,10.19,10.14,11.24,201.04,533.75,36.83,42.39,943.93,5693.88,5269.75,6532.5,7.05,23.0,5494.16,15.0,869.86,6.0,8.22,83.37,287553.0,2
4511,41.57,124.93,260.71,298.57,10.21,10.09,11.23,192.58,559.13,35.72,41.19,957.59,5676.0,5263.0,6528.25,6.99,23.0,5488.61,10.0,594.06,21.43,8.08,40.78,288717.0,5
4512,41.19,124.79,259.15,295.03,10.19,10.12,11.25,195.8,544.75,31.06,36.91,961.47,5675.13,5267.5,6539.63,6.98,23.0,5483.06,10.0,594.76,23.42,8.03,60.24,289646.0,3
4513,41.54,125.04,261.69,299.73,10.21,10.08,11.25,193.88,564.73,30.39,36.37,951.41,5691.38,5276.63,6546.88,7.04,23.0,5483.06,10.0,589.03,14.54,8.05,80.36,289451.0,4
4514,40.92,124.91,259.25,297.25,10.19,10.11,11.23,194.78,567.76,33.71,40.14,938.83,5678.88,5257.25,6518.0,6.97,23.0,5481.22,10.0,586.37,18.59,8.05,84.06,288899.0,4
4515,41.45,125.08,260.52,297.42,10.18,10.11,11.22,193.52,554.25,35.39,41.21,949.28,5663.5,5265.38,6528.63,7.0,23.0,5475.67,10.0,589.73,12.71,8.04,83.69,289978.0,3
4516,40.95,124.84,260.04,296.49,10.21,10.12,11.24,194.24,555.9,32.93,39.53,954.28,5687.63,5265.25,6549.5,7.01,23.0,5471.97,10.0,589.53,15.04,8.08,82.22,289192.0,3
4517,41.41,125.09,259.54,295.39,10.19,10.12,11.21,193.88,554.18,32.12,38.76,953.54,5668.5,5272.13,6539.38,7.15,23.0,5468.37,10.0,590.85,16.73,8.07,80.36,289802.0,3
4518,41.87,125.06,261.01,300.93,10.19,10.1,11.23,192.72,550.8,31.99,39.29,947.72,5679.63,5264.88,6549.25,7.02,23.0,5475.58,10.0,589.6,16.68,8.06,79.34,293218.0,2
4519,41.01,124.8,259.89,296.38,10.21,10.12,11.23,194.62,551.23,33.47,41.34,939.99,5685.25,5272.5,6543.38,7.12,23.0,5464.39,10.0,590.79,17.69,7.99,80.77,294283.0,2
4520,41.17,125.15,259.85,295.08,10.18,10.1,11.21,194.62,551.23,25.54,32.06,971.84,5698.38,5271.88,6537.38,7.05,23.0,5460.97,10.0,586.48,12.82,8.08,86.69,290458.0,2
4521,41.1,124.99,259.78,296.92,10.19,10.13,11.23,194.76,550.12,25.84,33.47,940.56,5673.25,5260.38,6532.63,7.09,23.0,5457.65,10.0,586.68,10.78,8.03,83.25,292644.0,2
4522,41.48,125.06,260.71,296.4,10.19,10.11,11.2,195.03,559.22,33.4,42.59,919.87,5665.63,5269.38,6540.25,7.03,23.0,5453.95,10.0,591.11,9.64,8.05,82.34,293834.0,2
4523,41.1,125.02,259.19,296.79,10.2,10.11,11.23,195.0,562.13,39.64,45.07,947.89,5666.25,5262.5,6533.5,6.88,23.0,5455.52,10.0,589.7,9.61,8.05,82.34,295440.0,2
4524,41.94,125.15,259.66,293.93,10.22,10.1,11.24,188.69,561.14,30.0,38.15,975.16,5683.63,5276.63,6499.13,6.87,23.0,5448.22,30.0,0.0,12.24,8.1,80.79,292242.0,3
4525,41.21,124.78,259.69,297.98,10.19,10.09,11.23,189.01,570.36,27.41,33.16,964.62,5703.63,5289.63,6535.38,7.01,23.0,5435.19,10.0,709.67,5.92,8.09,81.38,292331.0,3
4526,40.64,124.86,258.07,292.18,10.17,10.12,11.19,190.31,562.79,30.26,36.87,940.64,5666.5,5275.0,6530.88,7.22,23.0,5429.36,10.0,703.0,3.49,8.14,83.17,290178.0,3
4527,41.32,124.9,260.14,300.04,10.19,10.1,11.24,191.8,566.76,36.07,41.56,932.53,5685.25,5270.88,6532.13,7.34,23.0,5439.62,10.0,704.04,5.31,8.15,81.45,289708.0,2
4528,41.02,125.07,258.16,294.05,10.18,10.11,11.22,191.36,564.38,35.96,41.34,958.01,5692.63,5282.25,6537.5,7.44,23.0,5423.91,10.0,706.66,3.57,8.14,79.84,290313.0,2
4529,41.21,124.96,260.39,298.59,10.22,10.11,11.25,192.38,563.36,31.31,36.84,958.94,5675.25,5272.5,6539.88,7.51,23.0,5414.94,10.0,707.99,4.01,8.13,76.73,290912.0,2
4530,39.91,124.5,259.31,296.36,10.18,10.11,11.24,192.38,563.36,30.44,35.58,955.1,5715.0,5295.13,6557.88,7.58,23.0,5417.99,8.0,432.38,2.92,8.13,77.84,292187.0,2
4531,43.39,126.53,266.59,302.4,10.2,10.09,11.21,186.62,559.99,30.26,36.07,948.45,5687.25,5298.88,6544.75,7.62,23.0,5416.61,8.0,432.43,2.92,8.18,83.26,289277.0,3
4532,40.77,124.17,258.77,299.92,10.17,10.11,11.24,196.27,563.61,34.95,40.93,934.5,5696.13,5289.0,6556.63,7.6,23.0,5414.29,8.0,438.64,3.11,8.19,84.13,289373.0,3
4533,40.95,125.22,259.5,284.94,10.2,10.09,11.22,192.17,572.59,34.73,40.54,958.85,5689.38,5289.0,6556.5,7.58,23.0,5412.63,8.0,432.81,4.2,8.15,83.19,289851.0,3
4534,40.83,124.73,261.81,302.3,10.18,10.11,11.22,192.25,565.53,32.86,38.73,953.02,5668.5,5282.75,6538.38,7.53,23.0,5405.42,8.0,432.65,3.36,8.1,81.31,290791.0,2
4535,39.64,124.84,256.91,293.19,10.21,10.12,11.23,190.47,565.96,29.88,35.85,956.32,5686.0,5287.75,6544.88,7.51,23.0,5408.93,8.0,428.87,3.75,8.15,81.61,289653.0,2
4536,41.38,125.57,261.63,298.79,10.19,10.12,11.24,190.9,554.73,32.61,39.93,931.86,5686.75,5282.63,6559.25,7.45,23.0,5398.49,8.0,431.39,6.5,8.13,81.0,289524.0,2
4537,43.1,125.74,264.68,302.69,10.18,10.08,11.25,191.8,568.14,35.71,42.16,945.36,5673.25,5274.75,6487.13,7.48,23.0,5388.79,38.0,0.0,4.17,8.18,83.33,288939.0,2
4538,41.94,124.7,261.93,300.18,10.2,10.12,11.24,196.92,569.66,33.13,40.26,960.25,5695.0,5274.88,6547.88,7.64,23.0,5381.85,8.0,270.86,2.68,8.22,86.71,289059.0,2
4539,41.8,124.98,262.39,299.85,10.2,10.11,11.25,198.07,566.51,28.83,41.71,941.6,5697.63,5277.75,6548.38,7.78,23.0,5390.17,8.0,276.32,3.3,8.22,82.4,288333.0,2
4540,43.29,125.47,267.9,307.38,10.2,10.09,11.25,198.07,566.51,31.75,43.56,948.63,5696.0,5274.63,6543.25,7.86,23.0,5379.36,8.0,272.8,2.86,8.26,79.76,287959.0,2
4541,41.29,124.56,264.5,298.5,10.19,10.1,11.26,190.98,586.64,29.93,42.71,952.12,5675.13,5272.5,6554.38,7.82,23.0,5383.05,8.0,275.61,2.77,8.24,80.27,288527.0,2
4542,40.32,124.47,261.18,298.04,10.18,10.12,11.26,188.34,573.62,29.41,41.99,955.69,5684.38,5277.5,6554.5,7.72,23.0,5384.81,8.0,280.34,4.41,8.29,77.64,287946.0,2
4543,41.62,125.42,261.63,297.94,10.2,10.12,11.21,193.29,578.11,27.9,41.18,955.58,5690.0,5277.5,6524.0,7.75,23.0,5377.6,18.0,793.31,2.88,8.64,80.52,278938.0,2
4544,41.37,124.75,260.79,298.74,10.2,10.1,11.24,192.74,558.21,33.01,44.45,938.64,5679.38,5272.13,6525.75,7.66,23.0,5375.75,18.0,788.08,4.03,8.22,81.45,289455.0,2
4545,41.23,124.99,260.35,297.85,10.2,10.12,11.24,192.63,581.67,31.0,43.05,951.33,5672.38,5260.0,6532.0,7.61,23.0,5375.75,18.0,789.61,3.48,8.22,80.63,288744.0,2
4546,41.79,125.25,262.61,298.92,10.2,10.09,11.22,195.02,600.29,28.84,40.84,957.75,5673.25,5262.5,6545.0,7.64,23.0,5364.66,18.0,789.15,2.85,8.22,80.0,288967.0,2
4547,41.06,124.94,259.67,292.48,10.19,10.12,11.22,193.8,586.81,29.2,41.23,944.47,5687.63,5270.13,6549.88,7.64,23.0,5364.84,8.0,458.75,3.56,8.22,81.07,289363.0,2
4548,41.58,124.88,261.71,301.01,10.19,10.11,11.24,192.84,573.71,31.49,42.61,942.1,5701.25,5267.5,6549.25,7.57,23.0,5359.11,8.0,458.18,2.8,8.22,84.42,289850.0,2
4549,41.26,125.05,260.64,297.11,10.21,10.1,11.24,193.45,580.1,30.33,41.0,962.1,5686.38,5271.75,6551.75,7.63,23.0,5355.6,8.0,458.58,4.99,8.19,80.24,288851.0,2
4550,41.53,125.26,260.43,296.54,10.2,10.11,11.23,193.45,580.1,32.12,42.64,953.25,5685.63,5265.0,6564.13,7.6,23.0,5352.09,8.0,456.09,4.29,8.22,82.14,287367.0,2
4551,40.58,124.62,257.84,296.18,10.17,10.11,11.23,198.65,567.07,28.03,39.57,954.82,5675.63,5255.38,6543.0,7.49,23.0,5357.17,8.0,455.61,3.69,8.22,82.61,288013.0,2
4552,41.5,125.23,260.21,298.85,10.17,10.11,11.22,196.17,578.41,29.81,41.16,941.84,5668.5,5267.38,6565.0,7.55,23.0,5355.14,8.0,456.83,2.86,8.23,83.49,288731.0,2
4553,40.88,124.71,258.66,295.71,10.2,10.09,11.21,199.41,571.44,33.28,43.73,934.77,5666.25,5260.5,6543.0,7.58,23.0,5348.02,8.0,453.16,2.86,8.23,83.5,288941.0,2
4554,42.06,125.25,261.8,298.89,10.22,10.13,11.23,192.31,587.21,33.23,43.02,956.78,5668.38,5253.0,6535.13,7.46,23.0,5351.81,8.0,458.03,4.57,8.27,81.3,288564.0,5
4555,40.5,124.63,257.99,294.84,10.23,10.1,11.25,195.93,572.48,27.77,38.39,967.72,5685.63,5267.75,6555.38,7.42,23.0,5342.85,8.0,455.29,5.46,8.22,79.7,288963.0,4
4556,43.28,126.43,265.0,298.36,10.19,10.13,11.22,194.71,583.83,28.08,38.87,947.68,5685.88,5268.0,6547.5,7.46,23.0,5344.33,8.0,460.68,3.99,8.2,82.72,288854.0,3
4557,42.6,124.59,265.51,308.6,10.17,10.11,11.22,193.16,578.24,32.29,42.71,938.07,5694.0,5267.25,6550.0,7.49,23.0,5337.3,8.0,454.33,4.01,8.14,80.32,290529.0,3
4558,40.19,124.43,257.03,292.67,10.22,10.12,11.21,193.61,582.24,32.08,42.1,963.67,5657.88,5245.88,6526.13,7.48,23.0,5335.45,8.0,454.1,2.8,8.21,86.99,289324.0,3
4559,41.95,125.47,261.86,297.85,10.22,10.1,11.24,192.8,584.39,28.09,40.1,950.03,5667.5,5255.25,6532.63,7.38,23.0,5334.99,10.0,459.94,5.09,8.18,81.4,289711.0,3
4560,40.41,124.47,258.33,297.6,10.19,10.1,11.23,192.8,584.39,30.08,41.93,947.69,5673.63,5262.75,6545.0,7.46,23.0,5336.84,10.0,455.15,5.38,8.2,80.87,289733.0,3
4561,41.67,125.16,261.73,299.24,10.22,10.11,11.24,188.36,578.28,29.76,42.73,944.27,5668.0,5250.13,6530.38,7.27,23.0,5333.42,10.0,457.45,6.0,8.21,80.73,288744.0,3
4562,40.94,124.79,259.4,295.99,10.22,10.09,11.21,191.56,578.6,31.13,43.31,945.79,5672.13,5257.75,6532.63,7.27,23.0,5326.21,10.0,459.77,5.99,8.19,79.94,289084.0,3
4563,41.36,125.2,259.92,296.33,10.21,10.12,11.21,193.31,585.5,31.23,43.51,947.59,5674.63,5252.75,6537.63,7.21,23.0,5325.75,10.0,459.45,6.0,8.22,81.12,289511.0,2
4564,40.76,124.97,257.97,293.53,10.17,10.11,11.24,191.59,584.9,31.88,43.73,949.99,5665.75,5243.0,6533.0,7.08,23.0,5322.23,10.0,459.28,5.5,8.22,81.94,289307.0,2
4565,41.53,125.25,260.89,298.79,10.18,10.09,11.24,191.67,584.71,28.95,42.22,952.71,5682.75,5263.0,6566.88,7.18,23.0,5314.93,10.0,462.35,5.98,8.17,80.02,290608.0,2
4566,41.02,124.79,258.53,295.44,10.21,10.13,11.23,193.83,566.15,27.66,40.48,959.0,5686.13,5259.13,6551.63,7.09,23.0,5320.38,10.0,461.88,5.48,8.21,84.19,288340.0,2
4567,41.03,125.07,258.66,294.14,10.22,10.1,11.18,192.59,559.9,26.4,39.67,943.41,5696.38,5262.25,6497.5,7.14,23.0,5309.38,40.0,0.0,5.76,8.2,82.67,289212.0,2
4568,41.25,124.93,259.86,297.19,10.2,10.13,11.2,196.13,592.79,31.44,43.47,939.91,5668.38,5262.5,6535.0,7.37,23.0,5292.84,8.0,667.51,5.99,8.18,75.22,288226.0,2
4569,43.46,125.78,266.32,304.64,10.22,10.13,11.24,195.15,596.19,35.83,44.93,952.39,5685.88,5260.13,6538.0,7.47,23.0,5287.2,8.0,665.22,6.91,8.17,77.24,289112.0,2
4570,40.92,124.63,260.39,291.63,10.21,10.1,11.21,195.15,596.19,29.2,40.11,968.43,5680.38,5264.63,6559.38,7.61,23.0,5285.17,8.0,659.47,7.93,8.2,83.28,288062.0,2
4571,43.42,125.35,270.17,311.39,10.2,10.11,11.22,193.71,568.84,27.34,37.62,955.33,5680.0,5264.63,6539.25,7.75,23.0,5284.8,8.0,659.48,6.02,8.19,83.79,287586.0,2
4572,40.12,124.09,259.78,298.99,10.19,10.09,11.23,192.42,559.77,32.92,42.48,933.82,5680.25,5270.13,6533.13,7.89,23.0,5270.84,8.0,669.4,6.26,8.11,86.24,289506.0,2
4573,41.71,125.01,263.6,302.93,10.21,10.12,11.23,189.82,564.49,28.95,38.68,962.67,5693.88,5266.88,6544.88,8.01,23.0,5275.56,8.0,663.69,6.0,8.16,84.22,290340.0,2
4574,41.06,125.12,260.11,295.63,10.19,10.13,11.25,188.98,562.5,30.56,41.18,938.16,5673.88,5262.88,6535.5,7.93,23.0,5268.81,8.0,658.06,6.04,8.23,87.44,288394.0,2
4575,40.56,124.72,259.26,297.45,10.2,10.1,11.22,192.91,564.84,35.32,43.93,937.28,5678.13,5253.0,6530.63,8.02,23.0,5261.14,8.0,663.45,6.05,8.27,86.65,287759.0,2
4576,40.91,125.16,260.4,297.29,10.2,10.08,11.25,192.98,567.19,30.63,40.95,954.37,5683.38,5263.0,6542.75,8.03,23.0,5256.05,8.0,668.89,7.01,8.26,79.51,287527.0,2
4577,41.01,124.85,260.12,298.44,10.18,10.1,11.21,189.15,556.68,29.45,40.73,951.18,5691.75,5259.75,6554.75,8.02,23.0,5259.56,8.0,668.85,10.73,8.3,76.7,287022.0,2
4578,40.52,125.0,257.89,291.1,10.21,10.11,11.21,194.54,564.52,28.15,38.97,965.65,5700.75,5267.13,6546.38,8.01,23.0,5253.83,8.0,665.27,13.35,8.9,77.32,270497.0,1
4579,41.11,124.98,259.02,296.67,10.2,10.09,11.22,193.2,566.83,28.56,40.77,937.19,5691.63,5257.75,6542.63,7.97,23.0,5246.9,8.0,666.13,19.69,8.14,77.13,287636.0,1
4580,40.53,124.98,257.27,295.77,10.2,10.08,11.2,193.2,566.83,33.3,44.31,947.34,5686.38,5271.75,6534.38,7.99,23.0,5253.46,8.0,670.75,26.94,8.15,79.81,288137.0,1
4581,41.69,125.14,261.02,301.42,10.18,10.09,11.23,189.71,568.67,31.19,43.39,950.96,5685.75,5270.0,6543.13,8.07,23.0,5241.35,8.0,670.7,32.43,8.15,81.66,289253.0,1
4582,40.39,124.66,256.47,292.6,10.18,10.1,11.24,192.27,575.05,29.31,42.54,941.08,5686.0,5270.25,6557.13,8.04,23.0,5237.1,8.0,672.51,30.06,8.15,81.38,289715.0,1
4583,41.26,125.14,258.64,296.26,10.21,10.12,11.24,192.29,577.11,27.6,41.02,963.3,5667.38,5247.75,6520.88,8.06,23.0,5233.5,8.0,660.3,30.02,8.15,81.39,288408.0,1
4584,40.61,124.64,257.4,295.52,10.22,10.11,11.21,195.75,560.44,32.06,43.58,948.82,5697.25,5274.5,6572.13,8.01,23.0,5226.01,8.0,668.52,22.44,8.14,80.72,287936.0,3
4585,41.29,125.11,259.71,298.05,10.22,10.12,11.22,200.78,566.16,32.0,43.93,949.98,5686.5,5259.63,6542.0,8.02,23.0,5220.83,8.0,671.19,49.12,8.04,80.75,290317.0,3
4586,40.33,124.86,255.87,292.33,10.17,10.08,11.23,204.77,569.78,32.94,44.03,954.71,5696.25,5276.63,6549.38,7.99,23.0,5227.77,8.0,669.94,27.53,8.1,85.8,288844.0,3
4587,41.29,125.34,258.11,296.79,10.22,10.11,11.22,203.57,557.83,24.74,36.78,964.49,5678.5,5265.5,6539.75,8.02,23.0,5223.7,8.0,673.97,35.1,8.13,81.32,288797.0,3
4588,40.83,124.87,256.86,293.86,10.21,10.14,11.26,198.17,557.78,26.61,38.46,949.43,5697.75,5277.5,6557.5,7.93,23.0,5211.5,8.0,667.53,25.93,8.14,82.13,288718.0,2
4589,40.93,124.98,257.78,296.08,10.2,10.11,11.24,198.17,557.78,33.46,43.96,932.46,5692.0,5274.88,6547.13,7.9,23.0,5211.22,8.0,662.09,21.7,8.14,82.82,287532.0,2
4590,41.64,125.58,258.43,296.64,10.18,10.09,11.22,195.91,565.82,34.36,43.38,961.48,5674.88,5255.38,6537.63,7.95,23.0,5216.31,8.0,663.09,22.83,8.11,81.44,287883.0,2
4591,40.47,124.63,256.33,293.41,10.19,10.1,11.22,197.57,567.45,28.08,38.33,962.37,5671.0,5260.5,6550.25,7.96,23.0,5209.47,8.0,661.81,45.16,8.07,76.12,288975.0,3
4592,41.2,125.24,259.0,295.52,10.18,10.09,11.22,199.33,562.35,27.9,38.59,943.12,5671.25,5268.0,6550.75,7.88,23.0,5203.83,8.0,664.61,33.63,8.08,78.0,290079.0,3
4593,41.98,125.22,262.68,303.05,10.2,10.07,11.23,193.41,559.56,30.2,40.77,944.75,5690.13,5277.38,6557.63,7.79,23.0,5196.62,7.0,285.96,31.87,8.07,86.85,289735.0,2
4594,40.88,124.58,258.33,295.69,10.18,10.1,11.22,197.51,565.23,35.45,43.73,939.98,5706.13,5275.13,6562.0,7.84,23.0,5205.4,5.0,7.35,22.02,8.12,88.85,288629.0,2
4595,40.69,125.06,257.75,295.31,10.2,10.13,11.23,196.59,588.01,32.43,42.11,955.45,5707.38,5272.25,6579.0,7.82,23.0,5195.05,5.0,7.34,39.35,8.11,76.19,289525.0,2
4596,41.12,125.05,259.05,297.44,10.2,10.07,11.24,196.3,565.83,29.22,39.76,957.4,5681.13,5268.0,6522.63,7.72,23.0,5189.13,18.0,0.0,37.69,8.12,81.87,289058.0,2
4597,41.96,125.63,260.16,293.94,10.21,10.1,11.18,194.59,569.49,27.45,38.67,950.19,5678.38,5258.0,6532.63,7.78,23.0,5179.98,14.0,1621.26,20.36,8.1,83.26,289681.0,2
