ID,Date,Temp_m,Generation,Irradiance,Capacity,Lat,Lon,Angle,Irradiance_m,Temp,Module
1302,2021/4/19,43.9,466,18.96,99.2,24.08,120.5,1.76,515750,23.5,2
1303,2021/4/20,,2750,25.82,498.6,25.03,121.08,-95,7172,24,1
1304,2021/4/20,44.5,2491,21.37,492.8,24.107,120.44,4.63,150713,24.3,2
1305,2021/4/20,44.5,1252,21.37,246.4,24.107,120.44,4.63,301417,24.3,2
1306,2021/4/20,,1597,25.82,283.2,24.98,121.03,-31,7172,24.4,4
1307,2021/4/20,,2815,25.7,499.8,25.11,121.26,22,7139,25,1
1308,2021/4/20,,2078,25.7,438.3,25.11,121.26,-160,7139,25,1
1309,2021/4/20,48.5,498,21.37,99.2,24.08,120.5,1.76,602850,25.1,2
1310,2021/4/21,,2839,26.59,498.6,25.03,121.08,-95,7386,24.4,1
1311,2021/4/21,44.5,2604,23.95,492.8,24.107,120.44,4.63,153342,24.8,2
1312,2021/4/21,44.5,1307,23.95,246.4,24.107,120.44,4.63,306683,24.8,2
1313,2021/4/21,47,515,23.95,99.2,24.08,120.5,1.76,613367,25.3,2
1314,2021/4/21,,1643,26.59,283.2,24.98,121.03,-31,7386,25.4,4
1315,2021/4/21,,2864,26.05,499.8,25.11,121.26,22,7236,26,1
1316,2021/4/21,,2125,26.05,438.3,25.11,121.26,-160,7236,26,1
1317,2021/4/22,29.2,1647,17.14,492.8,24.107,120.44,4.63,103654,24.1,2
1318,2021/4/22,29.2,826,17.14,246.4,24.107,120.44,4.63,207467,24.1,2
1319,2021/4/22,,2553,25.05,498.6,25.03,121.08,-95,6958,24.6,1
1320,2021/4/22,,1547,25.05,283.2,24.98,121.03,-31,6958,24.6,4
1321,2021/4/22,31.8,370,17.14,99.2,24.08,120.5,1.76,414617,24.7,2
1322,2021/4/22,,2234,19.49,499.8,25.11,121.26,22,5414,27.5,1
1323,2021/4/22,,1683,19.49,438.3,25.11,121.26,-160,5414,27.5,1
1324,2021/4/23,,1344,12.31,498.6,25.03,121.08,-95,3419,22.9,1
1325,2021/4/23,,813,12.31,283.2,24.98,121.03,-31,3419,23.1,4
1326,2021/4/23,,1621,11.62,499.8,25.11,121.26,22,3228,23.5,1
1327,2021/4/23,,1131,11.62,438.3,25.11,121.26,-160,3228,23.5,1
1328,2021/4/23,35.8,2011,24.65,492.8,24.107,120.44,4.63,122538,24.4,2
1329,2021/4/23,35.8,1010,24.65,246.4,24.107,120.44,4.63,245075,24.4,2
1330,2021/4/23,44.5,470,24.65,99.2,24.08,120.5,1.76,490150,25,2
1331,2021/4/24,,1773,21.8,498.6,25.03,121.08,-95,6056,22.9,1
1332,2021/4/24,,1219,21.8,283.2,24.98,121.03,-31,6056,23.3,4
1333,2021/4/24,,2235,23.86,499.8,25.11,121.26,22,6628,23.6,1
1334,2021/4/24,,1574,23.86,438.3,25.11,121.26,-160,6628,23.6,1
1335,2021/4/24,29.2,2426,23.42,492.8,24.107,120.44,4.63,108021,24.3,2
1336,2021/4/24,29.2,1219,23.42,246.4,24.107,120.44,4.63,215800,24.3,2
1337,2021/4/24,43.5,515,23.42,99.2,24.08,120.5,1.76,432083,24.4,2
1338,2021/4/25,,459,5.66,283.2,24.98,121.03,-31,1572,22.7,4
1339,2021/4/25,,811,5.66,498.6,25.03,121.08,-95,1572,22.9,1
1340,2021/4/25,,752,5.96,499.8,25.11,121.26,22,1656,23.2,1
1341,2021/4/25,,532,5.96,438.3,25.11,121.26,-160,1656,23.2,1
1342,2021/4/25,27,90,3.54,99.2,24.08,120.5,1.76,513317,23.9,2
1343,2021/4/25,29.2,404,3.54,492.8,24.107,120.44,4.63,128329,23.9,2
1344,2021/4/25,29.2,204,3.54,246.4,24.107,120.44,4.63,256658,23.9,2
1345,2021/4/26,,2807,25.48,498.6,25.03,121.08,-95,7078,24.4,1
1346,2021/4/26,29.2,2354,20.7,492.8,24.107,120.44,4.63,128208,24.6,2
1347,2021/4/26,29.2,1181,20.7,246.4,24.107,120.44,4.63,256417,24.6,2
1348,2021/4/26,52,485,20.7,99.2,24.08,120.5,1.76,512833,24.8,2
1349,2021/4/26,,1659,25.48,283.2,24.98,121.03,-31,7078,25.2,4
1350,2021/4/26,,2850,25.92,499.8,25.11,121.26,22,7200,25.3,1
1351,2021/4/26,,2037,25.92,438.3,25.11,121.26,-160,7200,25.3,1
1352,2021/4/27,,1289,10.01,498.6,25.03,121.08,-95,2781,22.8,1
1353,2021/4/27,,718,10.01,283.2,24.98,121.03,-31,2781,22.9,4
1354,2021/4/27,29.2,1246,12.71,492.8,24.107,120.44,4.63,128450,23.7,2
1355,2021/4/27,29.2,627,12.71,246.4,24.107,120.44,4.63,256900,23.7,2
1356,2021/4/27,36.6,292,12.71,99.2,24.08,120.5,1.76,513800,23.9,2
1357,2021/4/27,,1475,11.08,499.8,25.11,121.26,22,3078,24.2,1
1358,2021/4/27,,1061,11.08,438.3,25.11,121.26,-160,3078,24.2,1
1359,2021/4/28,,276,3.84,283.2,24.98,121.03,-31,1067,21,4
1360,2021/4/28,,518,3.84,498.6,25.03,121.08,-95,1067,21.1,1
1361,2021/4/28,,581,3.96,499.8,25.11,121.26,22,1100,21.8,1
1362,2021/4/28,,451,3.96,438.3,25.11,121.26,-160,1100,21.8,1
1363,2021/4/28,29.2,762,10.5,492.8,24.107,120.44,4.63,128088,23.2,2
1364,2021/4/28,29.2,383,10.5,246.4,24.107,120.44,4.63,256175,23.2,2
1365,2021/4/28,31.6,167,10.5,99.2,24.08,120.5,1.76,512350,23.5,2
1366,2021/4/29,,576,7.45,283.2,24.98,121.03,-31,2069,19.6,4
1367,2021/4/29,,1136,5.23,499.8,25.11,121.26,22,1453,19.9,1
1368,2021/4/29,,940,7.45,498.6,25.03,121.08,-95,2069,19.9,1
1369,2021/4/29,,912,5.23,438.3,25.11,121.26,-160,1453,19.9,1
1370,2021/4/29,23.7,179,6.37,99.2,24.08,120.5,1.76,512833,22.3,2
1371,2021/4/29,29.2,995,6.37,492.8,24.107,120.44,4.63,128208,22.5,2
1372,2021/4/29,29.2,502,6.37,246.4,24.107,120.44,4.63,256417,22.5,2
1373,2021/4/30,,2808,26.63,498.6,25.03,121.08,-95,7397,21.5,1
1374,2021/4/30,,1620,26.63,283.2,24.98,121.03,-31,7397,21.7,4
1375,2021/4/30,,2966,27.11,499.8,25.11,121.26,22,7531,22.4,1
1376,2021/4/30,,2472,27.11,438.3,25.11,121.26,-160,7531,22.4,1
1377,2021/4/30,29.2,2752,25.15,492.8,24.107,120.44,4.63,128329,23.8,2
1378,2021/4/30,29.2,1373,25.15,246.4,24.107,120.44,4.63,256417,23.8,2
1379,2021/4/30,47.9,565,25.15,99.2,24.08,120.5,1.76,513317,24.3,2
1380,2021/5/1,,1320,19.29,283.2,24.98,121.03,-31,5358,23.4,4
1381,2021/5/1,,2279,19.29,498.6,25.03,121.08,-95,5358,23.6,1
1382,2021/5/1,,2334,19.2,499.8,25.11,121.26,22,5333,24.6,1
1383,2021/5/1,,1904,19.2,438.3,25.11,121.26,-160,5333,24.6,1
1384,2021/5/1,24,1989,18.71,492.8,24.107,120.44,4.63,77117,25.1,2
1385,2021/5/1,24,994,18.71,246.4,24.107,120.44,4.63,154233,25.1,2
1386,2021/5/1,46.9,410,18.71,99.2,24.08,120.5,1.76,308467,25.1,2
1387,2021/5/2,,2554,22.14,498.6,25.03,121.08,-95,6150,24.4,1
1388,2021/5/2,,1418,22.14,283.2,24.98,121.03,-31,6150,24.6,4
1389,2021/5/2,41.5,2305,20.22,492.8,24.107,120.44,4.63,125913,24.9,2
1390,2021/5/2,41.5,1154,20.22,246.4,24.107,120.44,4.63,251825,24.9,2
1391,2021/5/2,47.5,468,20.22,99.2,24.08,120.5,1.76,503650,25.3,2
1392,2021/5/2,,2702,23.88,499.8,25.11,121.26,22,6633,25.4,1
1393,2021/5/2,,2256,23.88,438.3,25.11,121.26,-160,6633,25.4,1
1394,2021/5/3,,845,11.97,283.2,24.98,121.03,-31,3325,24.2,4
1395,2021/5/3,,1478,11.97,498.6,25.03,121.08,-95,3325,24.5,1
1396,2021/5/3,41.5,1138,9.95,492.8,24.107,120.44,4.63,137179,24.8,2
1397,2021/5/3,41.5,572,9.95,246.4,24.107,120.44,4.63,274358,24.8,2
1398,2021/5/3,34,254,9.95,99.2,24.08,120.5,1.76,548717,25,2
1399,2021/5/3,,1438,11.1,499.8,25.11,121.26,22,3083,26.1,1
1400,2021/5/3,,1205,11.1,438.3,25.11,121.26,-160,3083,26.1,1
1401,2021/5/4,,2206,18.45,498.6,25.03,121.08,-95,5125,25.6,1
1402,2021/5/4,,1231,18.45,283.2,24.98,121.03,-31,5125,25.8,4
1403,2021/5/4,40,1700,15.12,492.8,24.107,120.44,4.63,145546,26.7,2
1404,2021/5/4,40,852,15.12,246.4,24.107,120.44,4.63,291092,26.7,2
1405,2021/5/4,40.2,360,15.12,99.2,24.08,120.5,1.76,582183,26.8,2
1406,2021/5/4,,2152,19.37,499.8,25.11,121.26,22,5381,26.8,1
1407,2021/5/4,,1756,19.37,438.3,25.11,121.26,-160,5381,26.8,1
1408,2021/5/5,,527,7.48,283.2,24.98,121.03,-31,2078,22.2,4
1409,2021/5/5,,694,7.48,498.6,25.03,121.08,-95,2078,22.3,1
1410,2021/5/5,,539,4.28,499.8,25.11,121.26,22,1189,22.5,1
1411,2021/5/5,,444,4.28,438.3,25.11,121.26,-160,1189,22.5,1
1412,2021/5/5,38.4,1731,18.17,492.8,24.107,120.44,4.63,110733,25.2,2
1413,2021/5/5,38.4,867,18.17,246.4,24.107,120.44,4.63,221467,25.2,2
1414,2021/5/5,37.6,371,18.17,99.2,24.08,120.5,1.76,442933,25.6,2
1415,2021/5/6,,1835,21.21,498.6,25.03,121.08,-95,5892,22.9,1
1416,2021/5/6,,2343,22.06,499.8,25.11,121.26,22,6128,23.5,1
1417,2021/5/6,,1945,22.06,438.3,25.11,121.26,-160,6128,23.5,1
1418,2021/5/6,,1314,21.21,283.2,24.98,121.03,-31,5892,23.5,4
1419,2021/5/6,38.4,2929,25.94,492.8,24.107,120.44,4.63,110629,24.5,2
1420,2021/5/6,38.4,1464,25.94,246.4,24.107,120.44,4.63,221258,24.5,2
1421,2021/5/6,47.4,590,25.94,99.2,24.08,120.5,1.76,442517,25.2,2
1422,2021/5/7,,2715,25.23,498.6,25.03,121.08,-95,7008,25.1,1
1423,2021/5/7,,1613,25.23,283.2,24.98,121.03,-31,7008,25.3,4
1424,2021/5/7,,2731,24.48,499.8,25.11,121.26,22,6800,26.6,1
1425,2021/5/7,,2262,24.48,438.3,25.11,121.26,-160,6800,26.6,1
1426,2021/5/7,38.4,2777,22.12,492.8,24.107,120.44,4.63,110733,27,2
1427,2021/5/7,38.4,1386,22.12,246.4,24.107,120.44,4.63,221258,27,2
1428,2021/5/7,54.4,522,22.12,99.2,24.08,120.5,1.76,442933,27.1,2
1429,2021/5/8,,932,12.65,283.2,24.98,121.03,-31,3514,25,4
1430,2021/5/8,,1344,12.65,498.6,25.03,121.08,-95,3514,25.1,1
1431,2021/5/8,,710,6.64,499.8,25.11,121.26,22,1844,25.2,1
1432,2021/5/8,,591,6.64,438.3,25.11,121.26,-160,1844,25.2,1
1433,2021/5/8,38.4,2259,22.16,492.8,24.107,120.44,4.63,110629,27.5,2
1434,2021/5/8,38.4,1133,22.16,246.4,24.107,120.44,4.63,221258,27.5,2
1435,2021/5/8,55,521,22.16,99.2,24.08,120.5,1.76,442517,27.7,2
1436,2021/5/9,,1794,17.58,498.6,25.03,121.08,-95,4883,25.6,1
1437,2021/5/9,,1177,17.58,283.2,24.98,121.03,-31,4883,25.6,4
1438,2021/5/9,,2324,15.14,499.8,25.11,121.26,22,4206,26.1,1
1439,2021/5/9,,1942,15.14,438.3,25.11,121.26,-160,4206,26.1,1
1440,2021/5/9,56.8,2654,26.15,492.8,24.107,120.44,4.63,159329,27.5,2
1441,2021/5/9,56.8,1320,26.15,246.4,24.107,120.44,4.63,318675,27.5,2
1442,2021/5/9,53.5,558,26.15,99.2,24.08,120.5,1.76,637317,27.8,2
1443,2021/5/10,,2554,22.26,498.6,25.03,121.08,-95,6183,26.3,1
1444,2021/5/10,,1602,22.26,283.2,24.98,121.03,-31,6183,26.5,4
1445,2021/5/10,,2812,22.69,499.8,25.11,121.26,22,6303,27.4,1
1446,2021/5/10,,2376,22.69,438.3,25.11,121.26,-160,6303,27.4,1
1447,2021/5/10,49.3,472,21.92,99.2,24.08,120.5,1.76,560600,27.8,2
1448,2021/5/10,49.9,2373,21.92,492.8,24.107,120.44,4.63,140150,27.9,2
1449,2021/5/10,50.6,1181,21.92,246.4,24.107,120.44,4.63,280300,27.9,2
1450,2021/5/11,,1578,23.9,283.2,24.98,121.03,-31,6639,27,4
1451,2021/5/11,,2689,23.9,498.6,25.03,121.08,-95,6639,27.1,1
1452,2021/5/11,49.5,2656,24.23,492.8,24.107,120.44,4.63,157396,28.1,2
1453,2021/5/11,49.5,1327,24.23,246.4,24.107,120.44,4.63,314783,28.1,2
1454,2021/5/11,55.8,538,24.23,99.2,24.08,120.5,1.76,629583,28.4,2
1455,2021/5/11,,2835,25.59,499.8,25.11,121.26,22,7108,28.4,1
1456,2021/5/11,,2365,25.59,438.3,25.11,121.26,-160,7108,28.4,1
1457,2021/5/12,,2867,27.15,498.6,25.03,121.08,-95,7542,27.7,1
1458,2021/5/12,,1697,27.15,283.2,24.98,121.03,-31,7542,27.8,4
1459,2021/5/12,,2942,27.45,499.8,25.11,121.26,22,7625,28.6,1
1460,2021/5/12,,2492,27.45,438.3,25.11,121.26,-160,7625,28.6,1
1461,2021/5/12,56.7,583,27.31,99.2,24.08,120.5,1.76,689083,29.1,2
1462,2021/5/12,54,2871,27.31,492.8,24.107,120.44,4.63,172271,29.3,2
1463,2021/5/12,54,1426,27.31,246.4,24.107,120.44,4.63,344542,29.3,2
1464,2021/5/13,,2634,25.23,498.6,25.03,121.08,-95,7008,27.9,1
1465,2021/5/13,,1424,25.23,283.2,24.98,121.03,-31,7008,27.9,4
1466,2021/5/13,,2497,21.31,499.8,25.11,121.26,22,5919,29.1,1
1467,2021/5/13,,2090,21.31,438.3,25.11,121.26,-160,5919,29.1,1
1468,2021/5/13,53.3,521,24.69,99.2,24.08,120.5,1.76,649683,29.4,2
1469,2021/5/13,54.8,1247,24.69,246.4,24.107,120.44,4.63,324842,29.6,2
1470,2021/5/13,54.9,2516,24.69,492.8,24.107,120.44,4.63,162421,29.6,2
1471,2021/5/14,,1566,24.75,283.2,24.98,121.03,-31,6875,27.6,4
1472,2021/5/14,,2626,24.75,498.6,25.03,121.08,-95,6875,27.7,1
1473,2021/5/14,,2613,21.51,499.8,25.11,121.26,22,5975,28.8,1
1474,2021/5/14,,2174,21.51,438.3,25.11,121.26,-160,5975,28.8,1
1475,2021/5/14,44.5,451,25.6,99.2,24.08,120.5,1.76,556400,29,2
1476,2021/5/14,59.3,59,25.6,492.8,24.107,120.44,4.63,139100,29,2
1477,2021/5/14,59.5,29,25.6,246.4,24.107,120.44,4.63,278200,29,2
1478,2021/5/15,,2532,23.25,498.6,25.03,121.08,-95,6458,27.8,1
1479,2021/5/15,,1547,23.25,283.2,24.98,121.03,-31,6458,27.8,4
1480,2021/5/15,,2851,27.39,499.8,25.11,121.26,22,7608,29.2,1
1481,2021/5/15,,2389,27.39,438.3,25.11,121.26,-160,7608,29.2,1
1482,2021/5/15,54.4,2778,27.27,492.8,24.107,120.44,4.63,168400,29.3,2
1483,2021/5/15,54.4,1389,27.27,246.4,24.107,120.44,4.63,336800,29.3,2
1484,2021/5/15,55.1,560,27.27,99.2,24.08,120.5,1.76,673600,29.4,2
1485,2021/5/16,,2750,27.7,498.6,25.03,121.08,-95,7694,28.3,1
1486,2021/5/16,,1709,27.7,283.2,24.98,121.03,-31,7694,28.3,4
1487,2021/5/16,58.2,2866,27.92,492.8,24.107,120.44,4.63,172371,29.8,2
1488,2021/5/16,58.2,1430,27.92,246.4,24.107,120.44,4.63,344742,29.8,2
1489,2021/5/16,,2914,27.45,499.8,25.11,121.26,22,7625,29.9,1
1490,2021/5/16,,2452,27.45,438.3,25.11,121.26,-160,7625,29.9,1
1491,2021/5/16,59.3,578,27.92,99.2,24.08,120.5,1.76,689483,30,2
1492,2021/5/17,,2668,23.8,498.6,25.03,121.08,-95,6611,28.3,1
1493,2021/5/17,,1514,23.8,283.2,24.98,121.03,-31,6611,28.3,4
1494,2021/5/17,54.6,556,25.08,99.2,24.08,120.5,1.76,634933,29.3,2
1495,2021/5/17,,2784,21.78,499.8,25.11,121.26,22,6050,29.4,1
1496,2021/5/17,,2317,21.78,438.3,25.11,121.26,-160,6050,29.4,1
1497,2021/5/17,55.5,2673,25.08,492.8,24.107,120.44,4.63,158733,29.8,2
1498,2021/5/17,55.5,1334,25.08,246.4,24.107,120.44,4.63,317467,29.8,2
1499,2021/5/18,,1322,19.2,283.2,24.98,121.03,-31,5333,27.6,4
1500,2021/5/18,,1721,19.2,498.6,25.03,121.08,-95,5333,27.8,1
1501,2021/5/18,,1903,13.59,499.8,25.11,121.26,22,3775,28.6,1
1502,2021/5/18,,1572,13.59,438.3,25.11,121.26,-160,3775,28.6,1
1503,2021/5/18,46.2,1149,21.47,246.4,24.107,120.44,4.63,273767,29.6,2
1504,2021/5/18,46.4,2296,21.47,492.8,24.107,120.44,4.63,136883,29.6,2
1505,2021/5/18,48.5,468,21.47,99.2,24.08,120.5,1.76,547533,29.7,2
1506,2021/5/19,,1193,16.73,283.2,24.98,121.03,-31,4647,27.7,4
1507,2021/5/19,,1848,16.73,498.6,25.03,121.08,-95,4647,27.9,1
1508,2021/5/19,,2400,19.11,499.8,25.11,121.26,22,5308,28.7,1
1509,2021/5/19,,1995,19.11,438.3,25.11,121.26,-160,5308,28.7,1
1510,2021/5/19,52.6,2467,23.73,492.8,24.107,120.44,4.63,145279,29.8,2
1511,2021/5/19,52.6,1234,23.73,246.4,24.107,120.44,4.63,290683,29.8,2
1512,2021/5/19,54.1,530,23.73,99.2,24.08,120.5,1.76,581117,30.1,2
1513,2021/5/19,54.4,2706,23.73,498.56,24.04,120.52,2.21,145342,30.1,2
1514,2021/5/20,,1253,18.99,283.2,24.98,121.03,-31,5275,28.4,4
1515,2021/5/20,,2101,18.99,498.6,25.03,121.08,-95,5275,28.6,1
1516,2021/5/20,,2137,19.53,499.8,25.11,121.26,22,5425,29.6,1
1517,2021/5/20,,1802,19.53,438.3,25.11,121.26,-160,5425,29.6,1
1518,2021/5/20,55.9,312,21.5,99.2,24.08,120.5,1.76,505267,30.1,2
1519,2021/5/20,62.1,2376,21.5,498.56,24.04,120.52,2.21,126279,30.1,2
1520,2021/5/20,55,2207,21.5,492.8,24.107,120.44,4.63,126317,30.2,2
1521,2021/5/20,55,1102,21.5,246.4,24.107,120.44,4.63,252558,30.2,2
1522,2021/5/21,,1446,22.46,283.2,24.98,121.03,-31,6239,28.6,4
1523,2021/5/21,,2397,22.46,498.6,25.03,121.08,-95,6239,28.7,1
1524,2021/5/21,48.2,1407,24.79,267.52,24.08,120.52,-2.13,312342,30,2
1525,2021/5/21,49.8,1412,24.79,278.4,24.09,120.52,0,302142,30,2
1526,2021/5/21,57.1,526,24.79,99.84,24.07,120.48,10.35,621700,30,2
1527,2021/5/21,57.5,559,24.79,99.2,24.08,120.5,1.76,584700,30,2
1528,2021/5/21,61.6,2482,24.79,498.56,24.04,120.52,2.21,146192,30,2
1529,2021/5/21,,2570,22.6,499.8,25.11,121.26,22,6278,30.2,1
1530,2021/5/21,,2159,22.6,438.3,25.11,121.26,-160,6278,30.2,1
1531,2021/5/21,55.4,2433,24.79,492.8,24.107,120.44,4.63,146175,30.5,2
1532,2021/5/21,55.4,1217,24.79,246.4,24.107,120.44,4.63,292383,30.5,2
1533,2021/5/22,,1959,18.49,498.6,25.03,121.08,-95,5136,27.8,1
1534,2021/5/22,,1222,18.49,283.2,24.98,121.03,-31,5136,27.9,4
1535,2021/5/22,,2046,20.54,499.8,25.11,121.26,22,5706,28.6,1
1536,2021/5/22,,1704,20.54,438.3,25.11,121.26,-160,5706,28.6,1
1537,2021/5/22,44.9,1245,20.48,278.4,24.09,120.52,0,256650,29.8,2
1538,2021/5/22,45.7,1196,20.48,267.52,24.08,120.52,-2.13,255583,29.8,2
1539,2021/5/22,46.8,470,20.48,99.84,24.07,120.48,10.35,538133,29.8,2
1540,2021/5/22,49.6,476,20.48,99.2,24.08,120.5,1.76,510933,29.8,2
1541,2021/5/22,52.2,2318,20.48,498.56,24.04,120.52,2.21,127729,29.8,2
1542,2021/5/22,45.7,2154,20.48,492.8,24.107,120.44,4.63,127733,30.1,2
1543,2021/5/22,46,1071,20.48,246.4,24.107,120.44,4.63,255458,30.1,2
1544,2021/5/23,,2232,23.55,498.6,25.03,121.08,-95,6542,28,1
1545,2021/5/23,,1431,23.55,283.2,24.98,121.03,-31,6542,28.1,4
1546,2021/5/23,,2556,20.91,499.8,25.11,121.26,22,5808,29.2,1
1547,2021/5/23,,2128,20.91,438.3,25.11,121.26,-160,5808,29.2,1
1548,2021/5/23,57,1453,25.76,267.52,24.08,120.52,-2.13,312725,30.3,2
1549,2021/5/23,57.3,2555,25.76,492.8,24.107,120.44,4.63,155275,30.3,2
1550,2021/5/23,57.3,1272,25.76,246.4,24.107,120.44,4.63,310408,30.3,2
1551,2021/5/23,57.4,1468,25.76,278.4,24.09,120.52,0,313850,30.3,2
1552,2021/5/23,57.7,569,25.76,99.84,24.07,120.48,10.35,670900,30.3,2
1553,2021/5/23,58.3,2813,25.76,498.56,24.04,120.52,2.21,155204,30.3,2
1554,2021/5/23,60.7,559,25.76,99.2,24.08,120.5,1.76,621100,30.3,2
1555,2021/5/24,,2633,27.13,498.6,25.03,121.08,-95,7536,28,1
1556,2021/5/24,,1661,27.13,283.2,24.98,121.03,-31,7536,28.2,4
1557,2021/5/24,,2803,21.93,499.8,25.11,121.26,22,6092,28.9,1
1558,2021/5/24,,2349,21.93,438.3,25.11,121.26,-160,6092,28.9,1
1559,2021/5/24,51.4,597,26.8,99.84,24.07,120.48,10.35,706683,30.3,2
1560,2021/5/24,54.2,1527,26.8,278.4,24.09,120.52,0,326100,30.3,2
1561,2021/5/24,54.4,1502,26.8,267.52,24.08,120.52,-2.13,324700,30.3,2
1562,2021/5/24,56.1,2840,26.8,498.56,24.04,120.52,2.21,158000,30.3,2
1563,2021/5/24,56.7,2630,26.8,492.8,24.107,120.44,4.63,158096,30.3,2
1564,2021/5/24,56.9,1310,26.8,246.4,24.107,120.44,4.63,316000,30.3,2
1565,2021/5/24,57.2,602,26.8,99.2,24.08,120.5,1.76,632383,30.3,2
1566,2021/5/25,,2287,24.08,498.6,25.03,121.08,-95,6689,26.4,1
1567,2021/5/25,,2722,20.5,499.8,25.11,121.26,22,5694,26.7,1
1568,2021/5/25,,2233,20.5,438.3,25.11,121.26,-160,5694,26.7,1
1569,2021/5/25,,1407,24.08,283.2,24.98,121.03,-31,6689,26.9,4
1570,2021/5/25,47.4,2896,10.39,492.8,24.107,120.44,4.63,171900,28.7,2
1571,2021/5/25,47.5,1439,10.39,246.4,24.107,120.44,4.63,343792,28.7,2
1572,2021/5/25,49.7,2885,10.39,498.56,24.04,120.52,2.21,171896,29.4,2
1573,2021/5/25,50.6,590,10.39,99.2,24.08,120.5,1.76,687600,29.4,2
1574,2021/5/25,52.8,607,10.39,99.84,24.07,120.48,10.35,722550,29.4,2
1575,2021/5/25,54.4,1573,10.39,278.4,24.09,120.52,0,332875,29.4,2
1576,2021/5/25,61,1533,10.39,267.52,24.08,120.52,-2.13,328417,29.4,2
1577,2021/5/26,,2547,25.38,498.6,25.03,121.08,-95,7050,27.7,1
1578,2021/5/26,,1602,25.38,283.2,24.98,121.03,-31,7050,28,4
1579,2021/5/26,,2682,19.08,499.8,25.11,121.26,22,5300,28.7,1
1580,2021/5/26,,2226,19.08,438.3,25.11,121.26,-160,5300,28.7,1
1581,2021/5/26,51.3,1349,25.82,246.4,24.107,120.44,4.63,327583,29.3,2
1582,2021/5/26,51.6,2705,25.82,492.8,24.107,120.44,4.63,163804,29.3,2
1583,2021/5/26,51.4,552,25.82,99.2,24.08,120.5,1.76,655217,29.5,2
1584,2021/5/26,52.8,1366,25.82,267.52,24.08,120.52,-2.13,295900,29.5,2
1585,2021/5/26,53.8,1419,25.82,278.4,24.09,120.52,0,294325,29.5,2
1586,2021/5/26,54.1,563,25.82,99.84,24.07,120.48,10.35,667683,29.5,2
1587,2021/5/26,65.9,2684,25.82,498.56,24.04,120.52,2.21,163792,29.5,2
1588,2021/5/27,,2591,25.31,498.6,25.03,121.08,-95,7031,29.3,1
1589,2021/5/27,,1555,25.31,283.2,24.98,121.03,-31,7031,29.4,4
1590,2021/5/27,52.3,1445,25.74,267.52,24.08,120.52,-2.13,316517,30.1,2
1591,2021/5/27,53.2,1474,25.74,278.4,24.09,120.52,0,315592,30.1,2
1592,2021/5/27,53.8,573,25.74,99.84,24.07,120.48,10.35,682867,30.1,2
1593,2021/5/27,55.1,2645,25.74,498.56,24.04,120.52,2.21,162438,30.1,2
1594,2021/5/27,56,549,25.74,99.2,24.08,120.5,1.76,649783,30.1,2
1595,2021/5/27,60.4,1851,25.74,352,24.07,120.47,0,170900,30.1,2
1596,2021/5/27,51.5,2624,25.74,492.8,24.107,120.44,4.63,162446,30.3,2
1597,2021/5/27,51.5,1306,25.74,246.4,24.107,120.44,4.63,324875,30.3,2
1598,2021/5/27,,2811,26.23,499.8,25.11,121.26,22,7286,30.9,1
1599,2021/5/27,,2379,26.23,438.3,25.11,121.26,-160,7286,30.9,1
1600,2021/5/28,,2245,22.4,498.6,25.03,121.08,-95,6222,28.3,1
1601,2021/5/28,,1377,22.4,283.2,24.98,121.03,-31,6222,28.4,4
1602,2021/5/28,,2293,22.47,499.8,25.11,121.26,22,6242,29.5,1
1603,2021/5/28,,1919,22.47,438.3,25.11,121.26,-160,6242,29.5,1
1604,2021/5/28,53,1403,25.7,267.52,24.08,120.52,-2.13,307658,30.5,2
1605,2021/5/28,55.9,1423,25.7,278.4,24.09,120.52,0,304758,30.5,2
1606,2021/5/28,56.7,565,25.7,99.84,24.07,120.48,10.35,668067,30.5,2
1607,2021/5/28,57.8,540,25.7,99.2,24.08,120.5,1.76,604967,30.5,2
1608,2021/5/28,59.1,2618,25.7,498.56,24.04,120.52,2.21,151246,30.5,2
1609,2021/5/28,61.2,1908,25.7,352,24.07,120.47,0,166567,30.5,2
1610,2021/5/28,53.8,2543,25.7,492.8,24.107,120.44,4.63,151242,30.7,2
1611,2021/5/28,53.8,1268,25.7,246.4,24.107,120.44,4.63,302492,30.7,2
1612,2021/5/29,,822,7.23,498.6,25.03,121.08,-95,2008,26.4,1
1613,2021/5/29,,319,7.23,283.2,24.98,121.03,-31,2008,26.4,4
1614,2021/5/29,,665,5.93,499.8,25.11,121.26,22,1647,26.6,1
1615,2021/5/29,,559,5.93,438.3,25.11,121.26,-160,1647,26.6,1
1616,2021/5/29,32.6,836,10.89,267.52,24.08,120.52,-2.13,1450,29.9,2
1617,2021/5/29,33.3,868,10.89,278.4,24.09,120.52,0,1408,29.9,2
1618,2021/5/29,33.4,331,10.89,99.2,24.08,120.5,1.76,1367,29.9,2
1619,2021/5/29,36.1,364,10.89,99.84,24.07,120.48,10.35,3000,29.9,2
1620,2021/5/29,36.6,1325,10.89,352,24.07,120.47,0,708,29.9,2
1621,2021/5/29,60,1825,10.89,498.56,24.04,120.52,2.21,338,29.9,2
1622,2021/5/29,37.7,1053,10.89,492.8,24.107,120.44,4.63,342,30.1,2
1623,2021/5/29,37.7,131,10.89,246.4,24.107,120.44,4.63,675,30.1,2
